"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.681565564E1,-1.327051163E0,1.200979471E0,1.081444740E0,2.091157384E0
1.682065564E1,-7.507553101E-1,1.480690718E0,1.312183380E0,2.116105801E0
1.682565564E1,-2.972764969E-1,1.652938128E0,1.016345978E0,1.963042770E0
1.683065564E1,-4.413604736E-2,1.540673494E0,4.773020744E-1,1.613517920E0
1.683565564E1,-1.549105644E-1,1.241040468E0,-6.866645813E-2,1.252554913E0
1.684065564E1,-3.186702728E-1,9.957979918E-1,-5.956606865E-1,1.203318759E0
1.684565564E1,-2.905654907E-2,8.472769260E-1,-1.182757378E0,1.455210461E0
1.685065564E1,4.378118515E-1,6.849009991E-1,-1.755774975E0,1.934816363E0
1.685565564E1,9.629640579E-1,5.438444018E-1,-2.136693478E0,2.405935479E0
1.686065564E1,1.274223328E0,4.628325701E-1,-2.453208923E0,2.802872294E0
1.686565564E1,1.455659389E0,4.251957536E-1,-2.610704422E0,3.019190830E0
1.687065564E1,1.781045437E0,2.762572467E-1,-2.354145527E0,2.964867969E0
1.687565564E1,2.011259556E0,7.965832949E-3,-2.098223686E0,2.906504962E0
1.688065564E1,2.159064770E0,-2.288027108E-1,-2.255333424E0,3.130565478E0
1.688565564E1,2.364881516E0,-3.972192705E-1,-2.579186916E0,3.521740036E0
1.689065564E1,2.408093929E0,-4.547090828E-1,-2.613977432E0,3.583092901E0
1.689565564E1,2.152419567E0,-4.581704736E-1,-2.593944073E0,3.401672534E0
1.690065564E1,1.971691608E0,-5.084103346E-1,-2.499688625E0,3.224049021E0
1.690565564E1,1.773642063E0,-5.790978074E-1,-2.313590050E0,2.972180909E0
1.691065564E1,1.481920719E0,-5.574001670E-1,-1.958185196E0,2.518188481E0
1.691565564E1,1.411056519E0,-7.370589972E-1,-1.975850105E0,2.537384500E0
1.692065564E1,1.428874016E0,-5.467100143E-1,-1.910267353E0,2.447385166E0
1.692565564E1,1.416650772E0,-2.126420885E-1,-2.074228764E0,2.520821499E0
1.693065564E1,1.324231625E0,2.922701836E-2,-2.388803005E0,2.731450789E0
1.693565564E1,1.441008091E0,-4.488003254E-2,-2.789908886E0,3.140399676E0
1.694065564E1,1.685081959E0,-2.904624343E-1,-2.806572914E0,3.286445064E0
1.694565564E1,1.731623173E0,-5.551754832E-1,-2.465315819E0,3.063416510E0
1.695065564E1,1.554533005E0,-6.518629789E-1,-2.041442394E0,2.647448820E0
1.695565564E1,1.257168770E0,-6.399589777E-1,-1.575038433E0,2.114418803E0
1.696065564E1,9.749193192E-1,-5.996487141E-1,-1.502917767E0,1.889128919E0
1.696565564E1,7.309064865E-1,-5.491288304E-1,-1.737251759E0,1.963112436E0
1.697065564E1,5.750484467E-1,-5.123844147E-1,-2.044646263E0,2.184902022E0
1.697565564E1,1.074425697E0,-5.237769485E-1,-2.491024971E0,2.762958247E0
1.698065564E1,1.311873436E0,-5.942177773E-1,-2.706696987E0,3.065993356E0
1.698565564E1,8.755359650E-1,-5.739516020E-1,-2.588126183E0,2.791841830E0
1.699065564E1,6.415615082E-1,-3.845576048E-1,-2.622168541E0,2.726766139E0
1.699565564E1,6.656303406E-1,-1.897114217E-1,-2.746104240E0,2.831985641E0
1.700065564E1,9.345388412E-1,-1.577067375E-1,-2.795674801E0,2.951953904E0
1.700565564E1,7.343368530E-1,-9.631121159E-2,-2.797204733E0,2.893593057E0
1.701065564E1,6.146688461E-1,-2.705752850E-3,-2.450532198E0,2.526446747E0
1.701565564E1,1.408981323E0,-1.396735907E-1,-2.158115387E0,2.581123613E0
1.702065564E1,2.118220329E0,-2.400431633E-1,-1.921098471E0,2.869685944E0
1.702565564E1,2.238121033E0,-3.648236990E-1,-1.801400900E0,2.896088274E0
1.703065564E1,1.855195045E0,-5.812609196E-1,-1.810578346E0,2.656653320E0
1.703565564E1,1.239660263E0,-6.658900380E-1,-1.667308092E0,2.181761532E0
1.704065564E1,7.047700882E-1,-6.764999032E-1,-1.709848881E0,1.969247621E0
1.704565564E1,2.639522552E-1,-8.070182800E-1,-1.833467960E0,2.020533113E0
1.705065564E1,-1.176881790E-1,-9.879453182E-1,-1.843336582E0,2.094701939E0
1.705565564E1,-4.628572464E-1,-1.070814610E0,-1.675162077E0,2.041335039E0
1.706065564E1,-4.141874313E-1,-9.167004824E-1,-1.250893831E0,1.605187335E0
1.706565564E1,-6.685676575E-1,-7.293820381E-1,-4.578497410E-1,1.090232661E0
1.707065564E1,-1.334439278E0,-5.221744776E-1,7.825354934E-1,1.632714356E0
1.707565564E1,-1.048385620E0,-2.840352058E-2,2.068787575E0,2.319439846E0
1.708065564E1,5.540018082E-1,3.606626987E-1,2.392589808E0,2.482233183E0
1.708565564E1,1.686082840E0,1.839439273E-1,1.984777689E0,2.610757206E0
1.709065564E1,2.073949814E0,-2.232286334E-1,2.006462574E0,2.894303183E0
1.709565564E1,2.662024498E0,-5.073506236E-1,2.413438320E0,3.628837777E0
1.710065564E1,3.691972733E0,-6.766344309E-1,2.433779001E0,4.473452474E0
1.710565564E1,4.403784752E0,-6.428161263E-1,1.834725618E0,4.813808348E0
1.711065564E1,3.911170959E0,-5.091999769E-1,1.327884078E0,4.161708665E0
1.711565564E1,2.685029984E0,-6.311814785E-1,1.042306423E0,2.948589282E0
1.712065564E1,1.679286957E0,-8.344285488E-1,6.951499581E-1,1.999877284E0
1.712565564E1,9.023714066E-1,-9.162899256E-1,3.449009657E-1,1.331472140E0
1.713065564E1,-6.836605072E-2,-7.926063538E-1,6.603590250E-1,1.033911404E0
1.713565564E1,-1.247047424E0,-5.339189768E-1,1.192554951E0,1.806207093E0
1.714065564E1,-2.042918682E0,-4.210080206E-1,1.552746534E0,2.600343496E0
1.714565564E1,-2.500297546E0,-5.498713851E-1,1.415682793E0,2.925406661E0
1.715065564E1,-2.663683414E0,-6.128954887E-1,1.116994143E0,2.952715043E0
1.715565564E1,-2.784626007E0,-3.952148855E-1,1.001088381E0,2.985383518E0
1.716065564E1,-2.986054897E0,-7.461258173E-1,4.393831253E0,5.364604428E0
1.716565564E1,-1.824594498E0,-2.110865593E0,7.457918167E0,7.962753420E0
1.717065564E1,5.373525620E-1,-3.220880270E0,8.620695114E0,9.218416444E0
1.717565564E1,1.991935730E0,-3.555958509E0,9.766444206E0,1.058282010E1
1.718065564E1,1.882622719E0,-3.365356684E0,1.025505829E1,1.095609942E1
1.718565564E1,3.962831497E-1,-2.735515833E0,9.148351669E0,9.556799960E0
1.719065564E1,-9.270310402E-1,-1.617870927E0,7.295557976E0,7.530076963E0
1.719565564E1,-1.659183502E0,-5.856998563E-1,5.658417702E0,5.925675076E0
1.720065564E1,-2.505839348E0,-2.034802735E-1,4.608777523E0,5.249901458E0
1.720565564E1,-3.479834080E0,-1.607815772E-1,4.015071869E0,5.315627719E0
1.721065564E1,-6.740253448E0,-6.309787035E-1,3.444242477E0,7.595522162E0
1.721565564E1,-1.430226326E1,-2.525707245E0,6.251832008E0,1.581199971E1
1.722065564E1,5.441489697E0,-1.577208757E0,8.081954956E0,9.869923682E0
1.722565564E1,5.104119301E0,-1.670361161E0,6.134069443E0,8.152849083E0
1.723065564E1,1.487090588E0,-2.880865574E0,9.887769699E0,1.040571067E1
1.723565564E1,1.889038563E0,-2.965314865E0,1.131731033E1,1.185086799E1
1.724065564E1,3.473651886E0,-2.657117128E0,1.214409542E1,1.290757849E1
1.724565564E1,3.887619495E0,-2.500201941E0,1.093285561E1,1.186979051E1
1.725065564E1,4.947041512E0,-2.032045126E0,9.222776413E0,1.066123970E1
1.725565564E1,5.812088966E0,-9.762580991E-1,8.826089859E0,1.061288463E1
1.726065564E1,5.353816032E0,-2.052558362E-1,8.059464455E0,9.677832576E0
1.726565564E1,3.035545349E0,7.503719330E-1,7.541193962E0,8.163773636E0
1.727065564E1,9.711114168E-1,1.661034942E0,7.165850639E0,7.419670468E0
1.727565564E1,-4.929649830E-2,1.558432102E0,6.071416855E0,6.268432291E0
1.728065564E1,1.146299124E0,2.409113884E0,6.744987488E0,7.253460388E0
1.728565564E1,2.107995749E0,3.876456499E0,8.702757835E0,9.757487126E0
1.729065564E1,3.320119858E0,3.690406561E0,8.517086029E0,9.858146422E0
1.729565564E1,5.682334423E0,1.825654387E0,6.671588898E0,8.951649952E0
1.730065564E1,3.839587212E0,1.086534381E0,5.716997147E0,6.971875163E0
1.730565564E1,1.873593807E0,9.256279469E-1,6.383816719E0,6.717161361E0
1.731065564E1,3.844187260E-1,1.231109738E0,6.758772850E0,6.880728114E0
1.731565564E1,-2.284387589E0,1.195458055E0,7.611799240E0,8.036605893E0
1.732065564E1,-1.278147459E0,1.096406460E0,8.043390274E0,8.217779211E0
1.732565564E1,-1.638166904E-1,1.395830631E0,8.081324577E0,8.202620678E0
1.733065564E1,5.890572071E-1,9.103928804E-1,6.821378708E0,6.907026210E0
1.733565564E1,2.326827049E-1,5.319076180E-1,6.017098427E0,6.045042633E0
1.734065564E1,-1.619381905E0,7.735514045E-1,6.297883987E0,6.548596968E0
1.734565564E1,-3.887037754E0,1.057745934E0,6.396089554E0,7.558958297E0
1.735065564E1,-2.563438416E0,1.096882820E0,6.222591400E0,6.818725113E0
1.735565564E1,-1.740806580E0,1.258818150E0,6.024193764E0,6.395775261E0
1.736065564E1,-2.048273087E0,1.371935606E0,5.966946602E0,6.456166176E0
1.736565564E1,-2.500943184E0,1.522480726E0,4.912362099E0,5.718738127E0
1.737065564E1,-2.306522846E0,1.828959584E0,3.855743408E0,4.850968772E0
1.737565564E1,-1.410418510E0,2.160353184E0,3.755806923E0,4.556587747E0
1.738065564E1,-6.068367958E-1,2.197307587E0,3.756665230E0,4.394194485E0
1.738565564E1,3.113508224E-2,2.171788216E0,3.607778072E0,4.211139521E0
1.739065564E1,8.028573990E-1,2.142426968E0,3.204075813E0,3.937089678E0
1.739565564E1,1.497826576E0,2.184685469E0,2.662993908E0,3.756044675E0
1.740065564E1,1.974062443E0,2.255519867E0,2.514407635E0,3.912357109E0
1.740565564E1,1.914779186E0,2.237448931E0,2.808777332E0,4.069617568E0
1.741065564E1,1.504426479E0,1.966516137E0,3.461993217E0,4.256275577E0
1.741565564E1,1.305420399E0,1.428613186E0,4.127730846E0,4.558861699E0
1.742065564E1,1.032802582E0,8.735709190E-1,4.758298874E0,4.946838940E0
1.742565564E1,8.964529037E-1,5.242243409E-1,4.804624557E0,4.915572816E0
1.743065564E1,1.034751415E0,4.289478064E-1,4.303928375E0,4.447303247E0
1.743565564E1,1.083256721E0,4.535655081E-1,3.617105961E0,3.802975457E0
1.744065564E1,6.850171089E-1,5.290184021E-1,2.894742489E0,3.021364425E0
1.744565564E1,-5.357837677E-2,5.867217779E-1,2.163830757E0,2.242604877E0
1.745065564E1,-7.245197296E-1,6.372382641E-1,1.893157005E0,2.124863499E0
1.745565564E1,-1.363678932E0,6.040146351E-1,2.233201981E0,2.685450613E0
1.746065564E1,-1.668970108E0,3.780638576E-1,2.724573612E0,3.217404990E0
1.746565564E1,-1.945278168E0,3.686973453E-2,3.024206638E0,3.596010612E0
1.747065564E1,-2.203162193E0,-2.174342424E-1,3.188364506E0,3.881606564E0
1.747565564E1,-2.781682968E0,-2.514343262E-1,3.259149551E0,4.292206327E0
1.748065564E1,-3.264939308E0,-1.326005459E-1,3.198755264E0,4.572684860E0
1.748565564E1,-3.424319267E0,4.678345472E-2,3.309732437E0,4.762612722E0
1.749065564E1,-3.302148819E0,2.248766720E-1,3.506046772E0,4.821526761E0
1.749565564E1,-3.226627350E0,2.016937137E-1,3.534564257E0,4.790088610E0
1.750065564E1,-3.071311951E0,2.773380838E-2,3.160260916E0,4.406923566E0
1.750565564E1,-2.660737991E0,-1.312859654E-1,2.627857685E0,3.741977910E0
1.751065564E1,-2.382393837E0,-1.957887262E-1,2.395081997E0,3.383866338E0
1.751565564E1,-2.318757057E0,-2.299889177E-1,2.551811218E0,3.455614227E0
1.752065564E1,-2.290588379E0,-2.762372792E-1,2.738264084E0,3.580669260E0
1.752565564E1,-2.091345787E0,-3.625099361E-1,2.754427195E0,3.477356730E0
1.753065564E1,-1.831619263E0,-3.693611622E-1,2.649335384E0,3.241949224E0
1.753565564E1,-1.578749657E0,-2.983481288E-1,2.528163671E0,2.995508911E0
1.754065564E1,-1.312763214E0,-1.988071203E-1,2.488691807E0,2.820719489E0
1.754565564E1,-1.301524162E0,-2.188653201E-1,2.680170298E0,2.987503974E0
1.755065564E1,-1.524013519E0,-2.987458408E-1,3.113427639E0,3.479266869E0
1.755565564E1,-1.550245285E0,-3.995052874E-1,3.603027105E0,3.942672855E0
1.756065564E1,-1.482456207E0,-5.057796836E-1,3.894704342E0,4.197881776E0
1.756565564E1,-1.463197708E0,-6.464133263E-1,3.938560486E0,4.251006519E0
1.757065564E1,-1.452124596E0,-7.685167193E-1,3.990206242E0,4.315209107E0
1.757565564E1,-1.369590759E0,-7.809351683E-1,4.063446999E0,4.358582349E0
1.758065564E1,-1.257769585E0,-6.814717650E-1,4.100795746E0,4.343145616E0
1.758565564E1,-1.086303711E0,-5.973294377E-1,3.863963604E0,4.057964138E0
1.759065564E1,-8.485708237E-1,-5.068523288E-1,3.443906307E0,3.582940465E0
1.759565564E1,-5.606050491E-1,-4.126353860E-1,3.099435329E0,3.176640575E0
1.760065564E1,-4.751119614E-1,-3.254722059E-1,2.952974319E0,3.008607795E0
1.760565564E1,-4.310188293E-1,-2.278007120E-1,2.661696434E0,2.705974557E0
1.761065564E1,-4.991464615E-1,-1.344924569E-1,2.619131088E0,2.669659729E0
1.761565564E1,-5.134592056E-1,-1.009197533E-1,2.678110600E0,2.728754576E0
1.762065564E1,-3.102121353E-1,-1.277411282E-1,2.795178175E0,2.815238959E0
1.762565564E1,-6.881332397E-2,-1.998695880E-1,2.957380295E0,2.964925182E0
1.763065564E1,1.028814316E-1,-2.794809341E-1,3.271064043E0,3.284593454E0
1.763565564E1,1.290874481E-1,-3.509980142E-1,3.692933798E0,3.711822088E0
1.764065564E1,1.376466751E-1,-4.052976668E-1,4.055140495E0,4.077668113E0
1.764565564E1,3.799772263E-1,-4.556386471E-1,4.195919037E0,4.237655700E0
1.765065564E1,7.396345139E-1,-4.351725578E-1,4.250536919E0,4.336300089E0
1.765565564E1,9.719705582E-1,-4.079014659E-1,4.305521011E0,4.432676567E0
1.766065564E1,1.127155304E0,-3.478047550E-1,4.467939377E0,4.621031216E0
1.766565564E1,1.353275299E0,-2.408236861E-1,4.685016155E0,4.882491829E0
1.767065564E1,1.610849380E0,-2.381291389E-1,4.816277027E0,5.084099292E0
1.767565564E1,1.904073715E0,-2.172290683E-1,4.875507832E0,5.238631672E0
1.768065564E1,2.238556862E0,-2.236167639E-1,4.898044586E0,5.389989058E0
1.768565564E1,2.623231888E0,-1.918139607E-1,4.784260750E0,5.459605211E0
1.769065564E1,3.061046600E0,-1.031138897E-1,4.628289223E0,5.549927918E0
1.769565564E1,3.370094299E0,1.837611198E-2,4.622810364E0,5.720860855E0
1.770065564E1,3.560384750E0,1.154629290E-1,4.613719940E0,5.828900664E0
1.770565564E1,3.610055923E0,2.116961181E-1,4.713641167E0,5.941021130E0
1.771065564E1,3.685000896E0,2.508699596E-1,4.949661255E0,6.175865436E0
1.771565564E1,3.881569862E0,2.329725623E-1,5.218221664E0,6.507741402E0
1.772065564E1,4.233820915E0,2.418551445E-1,5.592453003E0,7.018494429E0
1.772565564E1,4.800384045E0,2.989944518E-1,6.186886311E0,7.836494553E0
1.773065564E1,5.099644184E0,2.200923264E-1,6.915866852E0,8.595581757E0
1.773565564E1,5.135382652E0,-1.162052155E-3,7.289778709E0,8.917007904E0
1.774065564E1,5.238252640E0,-2.751217484E-1,7.302143097E0,8.990899649E0
1.774565564E1,5.518712997E0,-3.807454407E-1,7.328765392E0,9.182154563E0
1.775065564E1,5.723061562E0,-3.661680818E-1,7.394221306E0,9.357458064E0
1.775565564E1,5.818714142E0,-3.678960502E-1,7.494070053E0,9.494939059E0
1.776065564E1,5.800801277E0,-3.595227301E-1,7.514474392E0,9.499783021E0
1.776565564E1,5.835264206E0,-3.129406273E-1,7.360329628E0,9.398015345E0
1.777065564E1,5.986592293E0,-2.207469344E-1,7.064771652E0,9.262775771E0
1.777565564E1,6.233774185E0,-9.404924512E-2,6.859056950E0,9.269058641E0
1.778065564E1,6.480330944E0,-6.962716579E-4,6.662776947E0,9.294476116E0
1.778565564E1,6.561977863E0,2.536657453E-2,6.362405777E0,9.140043994E0
1.779065564E1,6.338731766E0,-9.681671858E-3,6.232959747E0,8.889848218E0
1.779565564E1,6.034655571E0,-1.178533435E-1,6.293734550E0,8.720209393E0
1.780065564E1,5.904828072E0,-2.906551659E-1,6.367201805E0,8.688655466E0
1.780565564E1,5.960129738E0,-3.975236714E-1,6.418314934E0,8.767892458E0
1.781065564E1,6.063513279E0,-3.204279542E-1,6.498274326E0,8.893617744E0
1.781565564E1,6.186631680E0,-1.728118658E-1,6.503416061E0,8.977677648E0
1.782065564E1,6.326747894E0,-1.030057669E-1,6.458878040E0,9.041872298E0
1.782565564E1,6.493669987E0,-1.551296711E-1,6.297472000E0,9.047097253E0
1.783065564E1,6.669407845E0,-1.609404236E-1,6.056558609E0,9.010483061E0
1.783565564E1,6.715690136E0,-9.085449576E-2,5.840575218E0,8.900621744E0
1.784065564E1,6.899732113E0,9.918361902E-3,5.794881344E0,9.010385752E0
1.784565564E1,7.086828232E0,1.161721647E-1,5.494150162E0,8.967849037E0
1.785065564E1,7.035473824E0,2.232040167E-1,5.051909924E0,8.664266030E0
1.785565564E1,6.888675213E0,3.001305461E-1,4.861998558E0,8.436999141E0
1.786065564E1,6.688722134E0,3.221976161E-1,4.850927830E0,8.268876338E0
1.786565564E1,6.386442184E0,2.619563937E-1,4.735026836E0,7.954605211E0
1.787065564E1,6.170719624E0,2.394961715E-1,4.595913887E0,7.697893449E0
1.787565564E1,5.955092430E0,2.675848007E-1,4.399245262E0,7.408649428E0
1.788065564E1,5.601967812E0,3.022408485E-1,4.205981255E0,7.011681054E0
1.788565564E1,5.291775703E0,3.243250251E-1,4.057342529E0,6.676084572E0
1.789065564E1,5.250918865E0,2.882695198E-1,3.868097305E0,6.528202280E0
1.789565564E1,5.374132156E0,2.672483325E-1,3.710754156E0,6.536238560E0
1.790065564E1,5.201529980E0,2.885296941E-1,3.935140133E0,6.528743476E0
1.790565564E1,4.730495453E0,1.287309527E-1,4.118186474E0,6.273246267E0
1.791065564E1,4.462757111E0,-1.874113083E-1,3.881091356E0,5.917279285E0
1.791565564E1,4.211393356E0,-3.452438116E-1,3.871576309E0,5.730979882E0
1.792065564E1,3.703409672E0,-3.030503392E-1,4.068617821E0,5.510057502E0
1.792565564E1,3.044888496E0,-2.226157188E-1,4.147405148E0,5.149939143E0
1.793065564E1,2.781186104E0,-1.900389194E-1,4.119940758E0,4.974436931E0
1.793565564E1,2.844254017E0,-1.720644832E-1,3.788165092E0,4.740209053E0
1.794065564E1,2.914179802E0,-1.318078041E-1,3.291661501E0,4.398278374E0
1.794565564E1,2.820199013E0,-1.062530279E-1,2.837392330E0,4.001950451E0
1.795065564E1,2.541587830E0,-5.634659529E-2,2.525407076E0,3.583367764E0
1.795565564E1,2.175168037E0,1.122581959E-2,2.148516655E0,3.057385456E0
1.796065564E1,2.037796497E0,3.875672817E-2,1.601846933E0,2.592302113E0
1.796565564E1,2.072109222E0,6.547081470E-2,1.050835609E0,2.324258707E0
1.797065564E1,2.023839951E0,1.115877628E-1,6.190814972E-1,2.119349399E0
1.797565564E1,1.785993576E0,2.081340551E-1,5.400249958E-1,1.877423723E0
1.798065564E1,1.480855942E0,2.796477079E-1,6.463249922E-1,1.639778386E0
1.798565564E1,1.320562363E0,1.930310726E-1,5.184534192E-1,1.431761117E0
1.799065564E1,1.384793282E0,8.620500565E-2,2.655147016E-1,1.412650626E0
1.799565564E1,1.481925964E0,8.502030373E-2,8.886052668E-2,1.487020245E0
1.800065564E1,1.413508415E0,1.407575607E-1,-1.124590933E-1,1.424944132E0
1.800565564E1,1.348751068E0,1.007734537E-1,-4.274926484E-1,1.418462089E0
1.801065564E1,1.372619629E0,3.558039665E-2,-6.606572866E-1,1.523751509E0
1.801565564E1,1.342415810E0,4.527771473E-2,-7.104426026E-1,1.519492997E0
1.802065564E1,1.201416016E0,1.044899225E-1,-9.593474865E-1,1.540995193E0
1.802565564E1,8.976716995E-1,7.901787758E-2,-1.436398268E0,1.695670454E0
1.803065564E1,5.517206192E-1,-1.103770733E-2,-1.927375078E0,2.004817240E0
1.803565564E1,1.902742386E-1,-6.704521179E-2,-1.910187006E0,1.920810700E0
1.804065564E1,-1.448259354E-1,-9.439766407E-2,-1.785799861E0,1.794147880E0
1.804565564E1,-5.027647018E-1,-1.679624319E-1,-1.592724800E0,1.678617292E0
1.805065564E1,-1.144066811E0,-1.417858601E-1,-9.999907017E-1,1.526097474E0
1.805565564E1,-1.868447304E0,-1.112973690E-2,-5.214025974E-1,1.939865940E0
1.806065564E1,-2.041258812E0,7.693600655E-2,-6.380553246E-1,2.140040019E0
1.806565564E1,-1.760450363E0,1.277008057E-1,-1.145714045E0,2.104317858E0
1.807065564E1,-1.772193909E0,2.347091436E-1,-1.575374842E0,2.382764261E0
1.807565564E1,-2.152025223E0,3.417778015E-1,-1.649503112E0,2.732926113E0
1.808065564E1,-2.229414940E0,2.958328724E-1,-1.629354715E0,2.777157693E0
1.808565564E1,-1.937879562E0,1.826604605E-1,-1.596363068E0,2.517363122E0
1.809065564E1,-1.638221741E0,2.001512051E-1,-1.542395830E0,2.258941317E0
1.809565564E1,-1.531131744E0,3.010548353E-1,-1.521544933E0,2.179471821E0
1.810065564E1,-1.507558823E0,3.043026924E-1,-1.437339544E0,2.105060260E0
1.810565564E1,-1.405490875E0,3.243249655E-1,-1.740542412E0,2.260548423E0
1.811065564E1,-1.403951168E0,4.900021553E-1,-2.340477467E0,2.772907457E0
1.811565564E1,-1.480360031E0,5.870817900E-1,-2.513947964E0,2.975914181E0
1.812065564E1,-1.689647675E0,5.180426836E-1,-2.341668367E0,2.933715772E0
1.812565564E1,-2.103969097E0,4.466217756E-1,-2.043141127E0,2.966577596E0
1.813065564E1,-2.678728580E0,5.079394579E-1,-1.910129070E0,3.328991193E0
1.813565564E1,-3.152063370E0,6.819665432E-1,-1.510293007E0,3.561118760E0
1.814065564E1,-3.339761734E0,7.609589100E-1,-1.152276516E0,3.613974000E0
1.814565564E1,-3.317302227E0,8.958384991E-1,-8.203430176E-1,3.532701990E0
1.815065564E1,-3.265758038E0,1.047939301E0,-1.003389359E-1,3.431241793E0
1.815565564E1,-3.106707573E0,1.068004847E0,6.992697716E-1,3.358756393E0
1.816065564E1,-2.535109997E0,1.052238226E0,1.205871105E0,2.998018196E0
1.816565564E1,-1.948479652E0,9.219949245E-1,1.600780964E0,2.684985529E0
1.817065564E1,-1.816116810E0,8.438730240E-1,2.009022713E0,2.836648411E0
1.817565564E1,-1.873281956E0,1.003965855E0,2.408232689E0,3.211964727E0
1.818065564E1,-1.844048977E0,9.908318520E-1,2.788010597E0,3.486440517E0
1.818565564E1,-1.949720144E0,8.141462803E-1,3.408988953E0,4.010666838E0
1.819065564E1,-2.253832817E0,9.341914654E-1,3.808642387E0,4.523077812E0
1.819565564E1,-2.964790106E0,1.518167973E0,3.483360291E0,4.819607171E0
1.820065564E1,-2.715204716E0,2.007477760E0,3.227255821E0,4.670918940E0
1.820565564E1,-2.769264698E0,2.393078804E0,3.086824417E0,4.787915842E0
1.821065564E1,-2.997088909E0,2.591740847E0,3.836229324E0,5.515099090E0
1.821565564E1,-3.458550215E0,2.479268551E0,4.540598869E0,6.222971977E0
1.822065564E1,-3.444526672E0,2.110904455E0,5.138714790E0,6.536594780E0
1.822565564E1,-2.718112707E0,1.649928570E0,5.968539238E0,6.762681540E0
1.823065564E1,-2.146190882E0,1.306588411E0,6.835131645E0,7.282330203E0
1.823565564E1,-1.887800694E0,1.174056292E0,7.415419579E0,7.741488691E0
1.824065564E1,-2.155452251E0,1.278133631E0,7.596599579E0,7.999245286E0
1.824565564E1,-2.540773869E0,1.487468958E0,7.522568703E0,8.078188884E0
1.825065564E1,-2.581705093E0,1.601217270E0,7.318003654E0,7.923526704E0
1.825565564E1,-2.336374760E0,1.606342316E0,7.141798019E0,7.684026393E0
1.826065564E1,-2.114928484E0,1.414267063E0,7.099723816E0,7.541826840E0
1.826565564E1,-1.708187103E0,1.239995003E0,7.359869957E0,7.656577340E0
1.827065564E1,-9.188551903E-1,1.198790312E0,7.645916939E0,7.793679420E0
1.827565564E1,-4.870529175E-1,1.704744577E0,7.523674011E0,7.729750659E0
1.828065564E1,-2.718162537E-1,2.503094435E0,7.477563858E0,7.890077761E0
1.828565564E1,-2.248678207E-1,3.209823132E0,8.313819885E0,8.914770393E0
1.829065564E1,-3.067846298E-1,3.467071772E0,9.854285240E0,1.045091580E1
